piid,in_scope_17,pop_state_code,pop_country_code,dollars,records
N0010425FC705,no,KY,USA,142716.0,1
N0010425FCQ02,no,MA,USA,1463022.4,2
N0010425FVH00,no,KY,USA,472500.0,1
N0010425FVH01,no,KY,USA,315150.0,1
N0010425FVH02,no,MN,USA,578452.27,3
N0010425FVH04,no,KY,USA,106625.28,1
N0010425FVH05,no,KY,USA,330934.89,2
N0010425FVH06,no,KY,USA,1221367.5,1
N0010425FZU00,no,PA,USA,913114.0,1
N0010425FZU01,no,PA,USA,597756.0,2
N0010425FZU02,no,PA,USA,801663.06,1
N0010425FZU03,no,PA,USA,1830190.1,1
N0010425FZX00,no,PA,USA,1324745.0,1
N0010425GAY01,no,NULL,NULL,0.0,1
N0010425PAA32,no,ID,USA,301.92,2
N0010425PAA55,no,ID,USA,2870.72,4
N0010425PAC47,no,ID,USA,803.04,3
N0010425PBD27,no,PA,USA,2136.0,1
N0010425PBG22,no,OH,USA,0.0,2
N0010425PBJ78,no,OH,USA,5076.0,1
N0010425PBL29,no,ID,USA,22800.0,3
N0010425PBN01,no,NY,USA,7501.0,1
N0010425PBN20,no,PA,USA,1035.0,1
N0010425PBN39,no,PA,USA,25130.0,1
N0010425PBN73,no,PA,USA,4560.0,1
N0010425PBS31,no,PA,USA,5555.0,1
N0010425PBW24,no,PA,USA,83860.0,1
N0010425PBW38,no,PA,USA,32070.0,1
N0010425PCA10,no,VA,USA,29040.0,1
N0010425PCA22,no,PA,USA,9516.0,2
N0010425PCA54,no,PA,USA,200000.0,1
N0010425PCA76,no,CA,USA,72316.0,1
N0010425PCB26,no,VA,USA,253534.96,3
N0010425PCB76,no,PA,USA,7084.0,1
N0010425PDA49,no,MI,USA,2741.2,3
N0010425PDA51,no,MN,USA,125708.8,2
N0010425PDA53,no,MN,USA,125708.75,3
N0010425PDA55,no,MN,USA,245057.2,4
N0010425PDB27,no,IN,USA,118895.42,1
N0010425PDB86,no,MN,USA,165042.0,1
N0010425PDB87,no,MN,USA,5178.0,1
N0010425PF002,no,VA,USA,443183.75,3
N0010425PFA26,no,PA,USA,595188.0,1
N0010425PFB52,no,PA,USA,2460.0,1
N0010425PFB81,no,ID,USA,92.2,2
N0010425PJA24,no,VA,USA,2532000.0,4
N0010425PJA28,no,MA,USA,712674.0,1
N0010425PJB43,no,VA,USA,698877.1,1
N0010425PJB45,no,VA,USA,54879.25,2
N0010425PJC94,no,CA,USA,563037.5,1
N0010425PJD21,no,CA,USA,3779762.2,1
N0010425PJD22,no,VA,USA,1744554.8,1
N0010425PJD23,no,CA,USA,1973417.5,1
N0010425PJD24,no,CA,USA,1064522.5,1
N0010425PLB01,no,OH,USA,263046.4,1
N0010425PLC29,no,IN,USA,320307.0,1
N0010425PLC30,no,IN,USA,460465.0,1
N0010425PNB96,no,PA,USA,551829.0,1
N0010425PSB27,no,MI,USA,85397.46,3
N0010425PUA33,no,KY,USA,149148.6,2
N0010425PUB49,no,KY,USA,470745.0,1
N0010425PUB67,no,MN,USA,146738.52,1
N0010425PUB92,no,MN,USA,425390.3,1
N0010425PUC02,no,KY,USA,39097.85,1
N0010425PUC34,no,KY,USA,32500.0,1
N0010425PUC40,no,KY,USA,213653.48,1
N0010425PUC49,no,KY,USA,65902.5,1
N0010425PUC57,no,KY,USA,8436.27,2
N0010425PUC64,no,KY,USA,187431.52,1
N0010425PUC70,no,KY,USA,29411.71,1
N0010425PXA55,no,MI,USA,547449.8,1
N0010425PXB13,no,MI,USA,137049.94,1
N0010425PXB67,no,MN,USA,260019.6,1
N0010425PXB81,no,MN,USA,561633.94,1
N0010425PXC04,no,MN,USA,19683.0,1
N0010425PXC12,no,MI,USA,737320.96,2
N0010425PXC28,no,MN,USA,61324.86,2
N0010425PXC37,no,MN,USA,60514.56,1
N0010425PXC40,no,NY,USA,0.0,2
N0010425PXC74,no,MN,USA,98161.78,1
N0010425PXC96,no,MN,USA,66523.24,1
N0010425PXD49,no,MI,USA,4208.0,1
N0010425PXD49,no,NULL,DEU,0.0,1
N0010425PXD52,no,MI,USA,908523.06,2
N0010425PXD53,no,MI,USA,1226506.1,1
N0010425PYB08,no,CA,USA,35515.8,1
N0010425PYC65,no,PA,USA,25002.0,1
N0010425PYD14,no,PA,USA,8020.0,1
N0010425PYD27,no,PA,USA,14190.0,1
N0010425PYD35,no,PA,USA,25600.0,1
N0010425PYD48,no,PA,USA,17120.0,1
N0010425PYD61,no,PA,USA,1875.0,1
N0010425PYE24,no,PA,USA,30990.0,1
N0010425PZA04,no,CA,USA,18252.08,1
N0010425PZA39,no,PA,USA,7790.0,1
N0010425PZB49,no,PA,USA,355208.0,1
N0010426FAY00,no,KY,USA,135000.0,1
N0010426FAY01,no,KY,USA,26400.0,1
N0010426FAY02,no,KY,USA,260297.6,1
N0010426FAY03,no,KY,USA,78000.0,1
N0010426FAY04,no,MN,USA,42426.46,1
N0010426FAY05,no,KY,USA,33804.26,1
N0010426PBA57,no,PA,USA,4795.0,1
N0010426PBD31,no,PA,USA,4248.0,1
N0010426PBH74,no,PA,USA,168344.0,1
N0010426PBJ85,no,PA,USA,9120.0,1
N0010426PDA09,no,IN,USA,46242.86,1
N0010426PTA19,no,VA,USA,333208.0,1
N0010426PTA29,no,VA,USA,203735.2,1
N0010426PTA56,no,VA,USA,31212.0,1
N0010426PYA14,no,PA,USA,7998.0,1
N0010426PYA17,no,VA,USA,220128.0,1
N0010426PYA75,no,CA,USA,41856.0,1
N0010426PYA76,no,CA,USA,41856.0,1
N0010426PYA96,no,PA,USA,39774.0,1
N0010426PYB44,no,CA,USA,35782.13,1
N0010426PZA45,no,PA,USA,348684.0,1
N0012418F0234,no,RI,USA,46973.41,1
N0012418P0179,no,RI,USA,37696.31,2
N0012419F0225,no,CA,USA,40096.34,1
N0012420F0001,no,CA,USA,37587.6,1
N0012420F0064,no,CA,USA,31491.45,1
N0012420F0106,no,CA,USA,26163.0,1
N0012420F0230,no,RI,USA,45290.2,1
N0012420F0236,no,RI,USA,20581.59,1
N0012420F0255,no,RI,USA,88050.0,2
N0012421F0108,no,CA,USA,16602.32,1
N0012421F0110,no,CA,USA,45961.81,1
N0012421F0263,no,RI,USA,17981.02,1
N0012423F0153,no,MD,USA,13719.62,1
N0016411GWM24,no,NULL,NULL,0.0,1
N0016418CWM03,no,KY,USA,438359.0,2
N0016418DWP22,no,NULL,NULL,0.0,8
N0016418F0197,no,CA,USA,524167.92,3
N0016418FJ237,no,IN,USA,1928335.32,8
N0016418FW050,no,AL,USA,-34400.0,5
N0016418FW056,no,AL,USA,212212.0,2
N0016418FW060,no,AL,USA,209302.0,3
N0016418FW112,no,AL,USA,34400.0,1
N0016418FW119,no,AL,USA,68800.0,1
N0016418FW249,no,AL,USA,189200.0,3
N0016418GJV11,no,NULL,NULL,0.0,2
N0016419DGP55,no,NULL,NULL,0.0,4
N0016419F0013,no,CA,USA,175218.2,1
N0016419F0124,no,MD,USA,168570.28,1
N0016419FG051,no,OH,USA,1186376.0,1
N0016419FJ006,no,CA,USA,10000.0,2
N0016419FJ163,no,IN,USA,5741447.1,13
N0016420DS011,no,NULL,NULL,0.0,2
N0016420FG068,no,IN,USA,1489547.0,2
N0016420FJ046,no,IN,USA,4769012.9,6
N0016420FJ193,no,MO,USA,16372.8,1
N0016420FS028,no,NY,USA,35820.8,1
N0016420FW066,no,AL,USA,166496.0,3
N0016420PJ078,no,CA,USA,17812.91,1
N0016421FG064,no,IN,USA,288029.29,2
N0016421FS037,no,NY,USA,73944.12,1
N0016421FW140,no,AL,USA,23543.0,5
N0016421PW086,no,OH,USA,48950.12,1
N0016422FJ007,no,AR,USA,23034.67,1
N0016422FJ043,no,AR,USA,3574676.19,1
N0016422FP024,no,IN,USA,202.2,1
N0016422FP269,no,IN,USA,625.38,1
N0016422FP270,no,IN,USA,9592.32,1
N0016422FP317,no,IN,USA,995.4,1
N0016422FW047,no,AL,USA,100728.0,1
N0016422FW087,no,AL,USA,49900.0,2
N0016422FW105,no,AL,USA,821714.28,4
N0016423DJW69,no,NULL,NULL,0.0,3
N0016423DS013,no,NULL,NULL,0.0,1
N0016423F0088,no,IN,USA,35325.14,1
N0016423FJ114,no,OH,USA,1350657.0,2
N0016423FP1127,no,IN,USA,89.68,1
N0016423FP285,no,IN,USA,908.21,1
N0016423FP286,no,IN,USA,384.16,1
N0016423FP404,no,IN,USA,1085.0,1
N0016423FP544,no,IN,USA,168.1,1
N0016423FP594,no,IN,USA,486.0,1
N0016423FP717,no,IN,USA,251.35,1
N0016423FW014,no,AL,USA,151092.0,4
N0016423PC001,no,IN,USA,14490.0,1
N0016424DJW70,no,NULL,NULL,0.0,3
N0016424F0123,no,CA,USA,24509.07,1
N0016424F0178,no,CA,USA,3759473.3,4
N0016424FG004,no,IN,USA,694407.58,1
N0016424FJ092,no,OH,USA,1873503.0,2
N0016424FJ119,no,OH,USA,4274933.88,2
N0016424FP200,no,IN,USA,167.4,1
N0016424FP302,no,IN,USA,689.4,1
N0016424PJ141,no,UT,USA,19756.0,1
N0016425F5190,no,IN,USA,141855.0,1
N0016425FJ006,no,CA,USA,2650617.4,1
N0016425FJ025,no,OH,USA,4320.0,1
N0016425FJ506,no,OH,USA,309562.0,2
N0016425FJ512,no,OH,USA,434068.0,1
N0016425FJ538,no,OH,USA,822596.0,1
N0016425FJ545,no,CA,USA,1421230.7,1
N0016425FJ621,no,VA,USA,59700.0,1
N0016425FJ626,no,OH,USA,25920.0,2
N0016425FJ628,no,VA,USA,16500.0,1
N0016425FJ644,no,OH,USA,807536.0,2
N0016425FJ645,no,CA,USA,46956.0,1
N0016425FP3133,no,IN,USA,8695.25,1
N0016425FP3214,no,IN,USA,235.74,1
N0016425FP3417,no,IN,USA,241.8,1
N0016425PC623,no,IN,USA,13450.0,1
N0016425PJ005,no,UT,USA,24435.0,1
N0016425PJ578,no,OH,USA,245440.0,1
N0016425PJ587,no,OH,USA,201960.0,1
N0016718F0084,no,CA,USA,30091.87,1
N0016718F0160,no,MN,USA,59548.0,2
N0016718F0160,no,KY,USA,0.0,4
N0016718F0165,no,MN,USA,423915.0,2
N0016718F0165,no,KY,USA,0.0,3
N0016718F0172,no,MN,USA,37258.0,3
N0016718F0189,no,KY,USA,42664.57,6
N0016718F0189,no,MN,USA,40656.0,2
N0016718F3000,no,MD,USA,3194325.07,4
N0016718P0179,no,CA,USA,11565.0,1
N0016719D0005,no,NULL,NULL,0.0,1
N0016719D0006,no,NULL,NULL,0.0,1
N0016719D0010,no,NULL,NULL,0.0,1
N0016719F0027,no,MD,USA,30086.16,1
N0016719F0045,no,MN,USA,149746.0,6
N0016719F0072,no,MN,USA,6136378.18,20
N0016719F0074,no,MS,USA,0.0,5
N0016719F0082,no,MN,USA,219549.0,3
N0016719F0087,no,MN,USA,51030.0,1
N0016719F0103,no,KY,USA,823331.0,4
N0016719F0200,no,VA,USA,187220.0,1
N0016719F0217,no,MN,USA,1454757.31,4
N0016719P0155,no,MA,USA,15990.0,1
N0016719P0246,no,CA,USA,16064.85,1
N0016719P0251,no,MN,USA,39941.0,3
N0016720F0139,no,MD,USA,64716.01,1
N0016720F1079,no,CA,USA,10051.84,1
N0016720F1110,no,MN,USA,842540.0,2
N0016720P0011,no,MD,USA,61898.0,2
N0016720P0152,no,MD,USA,15306.39,1
N0016720P0159,no,FL,USA,99688.0,1
N0016721F0016,no,MD,USA,1507503.12,1
N0016721F0055,no,KY,USA,165405.02,4
N0016721F0055,no,MN,USA,156470.0,2
N0016721F0120,no,MN,USA,18694230.0,2
N0016721F0146,no,VA,USA,1554100.0,1
N0016721F0151,no,VA,USA,489689.88,1
N0016721F0161,no,MN,USA,987333.2,2
N0016721F0196,no,MN,USA,167272.0,2
N0016721F0196,no,KY,USA,0.0,4
N0016721F0214,no,MA,USA,500771.47,6
N0016721G0002,no,NULL,NULL,0.0,3
N0016722F0176,no,MD,USA,21282.23,1
N0016722F0184,no,MN,USA,21711039.63,4
N0016722F0222,no,MA,USA,3489862.76,7
N0016723D0004,no,NULL,NULL,0.0,6
N0016723F0026,no,MA,USA,1699309.0,3
N0016723F0035,no,KY,USA,16493046.8,7
N0016723F0083,no,KY,USA,22993816.19,3
N0016723F0162,no,FL,USA,0.0,1
N0016723F0170,no,MN,USA,375426.38,4
N0016723F0235,no,CA,USA,20765.76,1
N0016723FG175,no,MD,USA,2722.31,1
N0016723P0197,no,IL,USA,44000.0,1
N0016723P0212,no,MD,USA,248650.0,2
N0016724D0004,no,NULL,NULL,0.0,4
N0016724F0069,no,MN,USA,11565266.97,5
N0016724F0107,no,MN,USA,688082.97,2
N0016724F0121,no,MA,USA,6605960.0,4
N0016724F0220,no,MS,USA,0.0,2
N0016724F0281,no,KY,USA,38613196.74,5
N0016724FG273,no,MD,USA,2912.84,1
N0016724M019G,no,VA,USA,588.76,1
N0016724P0069,no,CA,USA,25373.0,1
N0016724P0256,no,MD,USA,171459.0,4
N0016725F0043,no,MN,USA,3374730.51,1
N0016725F0043,no,MS,USA,1177313.54,1
N0016725F0080,no,MN,USA,13255394.72,6
N0016725F1139,no,MS,USA,9877737.0,1
N0016725F1185,no,KY,USA,25891740.96,1
N0016725FG244,no,MD,USA,3157.6,1
N0016725G0001,no,NULL,NULL,0.0,2
N0016725P0075,no,IL,USA,44891.0,1
N0016726D4700,no,NULL,NULL,0.0,1
N0016726F0105,no,MN,USA,1863387.0,1
N0016726P0004,no,MD,USA,465225.0,2
N0017316P1431,no,CA,USA,-0.44,1
N0017317P6405,no,CO,USA,446909.0,14
N0017318F2049,no,VA,USA,1601152.15,8
N0017318F2049,no,DC,USA,180000.0,1
N0017318F7142,no,TX,USA,11620.7,1
N0017318P0917,no,CA,USA,43100.0,1
N0017318P1151,no,CA,USA,10340.0,1
N0017318P1177,no,CA,USA,24916.47,1
N0017318P1477,no,CA,USA,32950.0,1
N0017318P2010,no,CA,USA,0.0,1
N0017318P7055,no,CA,USA,12141.0,1
N0017319F0468,no,CA,USA,248991.22,1
N0017319F6002,no,MD,USA,728724.65,3
N0017319P0144,no,CA,USA,15778.49,1
N0017319P0431,no,CA,USA,20469.0,1
N0017319P0749,no,CA,USA,16564.34,1
N0017319P0820,no,CA,USA,60012.47,1
N0017319P0899,no,CA,USA,43100.0,1
N0017319P0900,no,CA,USA,22615.77,1
N0017319P0909,no,CA,USA,35031.0,1
N0017319P1021,no,CA,USA,9644.0,2
N0017320P0186,no,VA,USA,75371.28,1
N0017320P0204,no,CA,USA,12612.84,1
N0017320P0252,no,CA,USA,16607.0,1
N0017321F2033,no,DC,USA,673392.0,2
N0017321P0145,no,CA,USA,13704.0,1
N0017321P0433,no,DC,USA,15467.4,1
N0017321P0553,no,DC,USA,188515.92,1
N0017321P1243,no,CA,USA,6484.96,2
N0017321P1505,no,DC,USA,57698.44,1
N0017322F0552,no,DC,USA,123801.34,1
N0017322F2025,no,VA,USA,20000.0,1
N0017322P0128,no,DC,USA,16391.0,1
N0017322P0426,no,DC,USA,14634.0,1
N0017322P0916,no,DC,USA,29950.0,1
N0017322P1076,no,DC,USA,100868.31,1
N0017322P1511,no,DC,USA,0.0,1
N0017322P2016,no,DC,USA,528450.0,2
N0017323P0410,no,DC,USA,21426.0,2
N0017323P0539,no,DC,USA,113200.0,1
N0017323P0711,no,CA,USA,26101.0,1
N0017323P1607,no,CA,USA,4964.0,1
N0017323P1699,no,DC,USA,8850.0,1
N0017323P2033,no,DC,USA,12675.5,1
N0017324P0027,no,CA,USA,70608.0,1
N0017324P0135,no,DC,USA,17473.0,1
N0017324P0800,no,CA,USA,32520.63,1
N0017324P0943,no,DC,USA,11583.0,1
N0017324P4545,no,DC,USA,45452.0,1
N0017324P5153,no,DC,USA,34305.0,1
N0017325F1105,no,DC,USA,28776.16,1
N0017325F1816,no,DC,USA,12144.0,1
N0017325F2445,no,DC,USA,23148.98,1
N0017325P0348,no,DC,USA,103970.0,1
N0017325P0361,no,DC,USA,37310.0,1
N0017325P1125,no,DC,USA,69666.0,1
N0017325P5213,no,CA,USA,173115.0,1
N0017325P5234,no,DC,USA,28005.85,2
N0017325P5240,no,DC,USA,24084.0,1
N0017325P5401,no,DC,USA,9580.0,1
N0017326F1802,no,DC,USA,31061.84,1
N0017326P0022,no,DC,USA,87165.0,1
N0017412G0001,no,NULL,NULL,0.0,1
N0017413C0011,no,KY,USA,302060.84,1
N0017415C0009,no,KY,USA,27143877.05,33
N0017415C0014,no,MN,USA,71818.67,8
N0017416C0053,no,KY,USA,0.0,1
N0017416P0069,no,VA,USA,-200.0,1
N0017417C0022,no,MN,USA,76946147.0,17
N0017417D0035,no,NULL,NULL,0.0,4
N0017417F0303,no,KY,USA,50533.0,3
N0017417F0361,no,KY,USA,5971754.7,10
N0017417F0370,no,KY,USA,454988.64,5
N0017417F0432,no,KY,USA,13688.0,3
N0017417P0057,no,MA,USA,1015.0,1
N0017418C0020,no,MN,USA,13499945.0,7
N0017418F0130,no,MN,USA,39364.83,1
N0017418F0145,no,MN,USA,1351893.35,2
N0017418F0205,no,CA,USA,59278.0,1
N0017418F0224,no,CA,USA,113406.84,1
N0017418F0233,no,KY,USA,742367.22,3
N0017418F0242,no,KY,USA,2576321.98,6
N0017418F0301,no,KY,USA,439002.0,4
N0017418F0360,no,CA,USA,95470.0,2
N0017418F0361,no,CA,USA,43149.56,1
N0017418F0376,no,MN,USA,286779.15,2
N0017418F0461,no,MN,USA,183573.0,1
N0017418F0469,no,KY,USA,18499843.9,6
N0017418F0578,no,KY,USA,3550319.19,6
N0017418G0001,no,NULL,NULL,0.0,3
N0017418P0202,no,CA,USA,8213.89,2
N0017418P0283,no,VA,USA,7377.83,2
N0017419C0004,no,MN,USA,180254609.1,8
N0017419C0004,no,KY,USA,67468975.0,21
N0017419F0030,no,KY,USA,284770.0,4
N0017419F0031,no,MN,USA,7480484.87,3
N0017419F0082,no,MN,USA,6618299.13,6
N0017419F0176,no,KY,USA,35697.76,3
N0017419F0220,no,KY,USA,130000.0,4
N0017419F0247,no,MN,USA,692066.0,9
N0017419F0322,no,MN,USA,627239.0,3
N0017419F0349,no,CA,USA,270926.61,5
N0017419F0420,no,MN,USA,14242425.19,17
N0017419F0554,no,TX,USA,36594.0,1
N0017419P0057,no,CA,USA,0.0,2
N0017419P0196,no,CA,USA,10794.0,1
N0017419P0233,no,VA,USA,52250.0,1
N0017420C0010,no,MD,USA,191864.0,2
N0017420F0058,no,MN,USA,6633108.0,16
N0017420F0149,no,MN,USA,320000.0,4
N0017420F0153,no,MN,USA,438288.58,1
N0017420F0274,no,MN,USA,3458964.0,4
N0017420F0395,no,MN,USA,5986245.0,7
N0017421F0009,no,KY,USA,196700.0,4
N0017421F0011,no,KY,USA,35130.0,1
N0017421F0012,no,KY,USA,136209.0,3
N0017421F0014,no,MN,USA,1138666.5,4
N0017421F0072,no,MN,USA,191977.0,1
N0017421F0104,no,KY,USA,2517670.0,4
N0017421F0117,no,MN,USA,463000.0,5
N0017421F0145,no,KY,USA,285225.0,3
N0017422C0005,no,MN,USA,4665294.0,8
N0017422F0054,no,KY,USA,3616231.05,7
N0017422F0092,no,KY,USA,16336294.25,7
N0017422F0126,no,MN,USA,906209.0,7
N0017422F0213,no,VA,USA,98919.0,1
N0017423C0017,no,MN,USA,1807593.0,5
N0017423F0218,no,MN,USA,437213.29,5
N0017423FG210,no,FL,USA,526.9,1
N0017423G0001,no,NULL,NULL,0.0,3
N0017423P0184,no,MD,USA,9350.23,2
N0017424F0068,no,KY,USA,12967143.93,1
N0017424F0188,no,KY,USA,3475621.35,8
N0017424F0221,no,MN,USA,1334083.0,6
N0017424FG285,no,CA,USA,0.0,1
N0017425F1106,no,MD,USA,30375.0,1
N0017425F1148,no,MA,USA,4502683.36,3
N0017425FG364,no,MD,USA,5726.28,1
N0017425FG413,no,MD,USA,586.55,1
N0017425P1023,no,KY,USA,130104.0,5
N0017810D5922,no,NULL,NULL,0.0,4
N0017811D6470,no,NULL,NULL,0.0,3
N0017812D6796,no,NULL,NULL,0.0,3
N0017812D6797,no,NULL,NULL,0.0,3
N0017812D7090,no,NULL,NULL,0.0,4
N0017814D7201,no,NULL,NULL,0.0,3
N0017814D7824,no,NULL,NULL,0.0,3
N0017815D8429,no,NULL,NULL,0.0,3
N0017816D8546,no,NULL,NULL,0.0,3
N0017816D8607,no,NULL,NULL,0.0,3
N0017816D8608,no,NULL,NULL,0.0,3
N0017816D8609,no,NULL,NULL,0.0,3
N0017816D8823,no,NULL,NULL,0.0,3
N0017816G2005,no,NULL,NULL,0.0,1
N0017817FS912,no,CA,USA,5433.59,1
N0017818FG300,no,MN,USA,2529258.0,2
N0017818FS667,no,CA,USA,11745.16,1
N0017818FS703,no,CA,USA,29872.92,1
N0017818FS726,no,CA,USA,94933.6,1
N0017818FS813,no,VA,USA,27665.0,1
N0017818FS815,no,VA,USA,14579.85,1
N0017818FS865,no,CA,USA,109851.92,1
N0017818FS929,no,CA,USA,48113.25,2
N0017818FS931,no,CA,USA,83198.6,1
N0017818P6135,no,OH,USA,14600.0,1
N0017818P6194,no,CA,USA,10141.0,1
N0017818P6246,no,CA,USA,16871.0,2
N0017818P6327,no,CA,USA,54974.96,2
N0017818P6356,no,CA,USA,92774.0,1
N0017818P6393,no,OH,USA,123300.0,1
N0017818V0011,no,CA,USA,0.0,1
N0017818V0017,no,CA,USA,15998.6,1
N0017818V0020,no,CA,USA,11627.6,1
N0017818V0021,no,CA,USA,12262.49,1
N0017818V0038,no,CA,USA,21765.97,1
N0017818V0044,no,CA,USA,7753.63,1
N0017819D7164,no,NULL,NULL,0.0,21
N0017819D7257,no,NULL,NULL,0.0,3
N0017819D7258,no,NULL,NULL,0.0,17
N0017819D7414,no,NULL,NULL,0.0,18
N0017819D7454,no,NULL,NULL,0.0,18
N0017819D7660,no,NULL,NULL,0.0,17
N0017819D8075,no,NULL,NULL,0.0,20
N0017819D8439,no,NULL,NULL,0.0,16
N0017819D8577,no,NULL,NULL,0.0,18
N0017819F7164,no,OK,USA,500.0,2
N0017819F7257,no,VA,USA,500.0,2
N0017819F7258,no,VA,USA,500.0,2
N0017819F7414,no,VA,USA,500.0,3
N0017819F7454,no,SC,USA,500.0,2
N0017819F7660,no,VA,USA,500.0,2
N0017819F8075,no,CA,USA,500.0,4
N0017819F8439,no,MA,USA,500.0,2
N0017819F8577,no,VA,USA,500.0,3
N0017819FG301,no,MN,USA,3773930.0,3
N0017819FS649,no,CA,USA,42079.5,1
N0017819P6618,no,VA,USA,6815.0,1
N0017819P6655,no,VA,USA,49354.0,1
N0017819P6668,no,CA,USA,6206.0,1
N0017819P6784,no,CA,USA,18485.0,1
N0017819P6904,no,CA,USA,13374.0,2
N0017819P6968,no,CA,USA,17122.68,1
N0017819PP060,no,CA,USA,12033.0,2
N0017819V0004,no,CA,USA,17787.87,1
N0017819V0011,no,CA,USA,10949.9,1
N0017819V0023,no,CA,USA,24936.5,1
N0017820FS619,no,VA,USA,14744.72,1
N0017820FS654,no,MD,USA,57913.02,1
N0017820FS714,no,VA,USA,17125.96,1
N0017820FS894,no,VA,USA,151208.64,2
N0017820P6304,no,VA,USA,30938.41,2
N0017820P6825,no,VA,USA,8364.75,1
N0017820P6838,no,VA,USA,176065.0,1
N0017821D8962,no,NULL,NULL,0.0,11
N0017821D8963,no,NULL,NULL,0.0,13
N0017821D9178,no,NULL,NULL,0.0,14
N0017821D9258,no,NULL,NULL,0.0,13
N0017821F8962,no,CA,USA,500.0,1
N0017821F8963,no,DC,USA,500.0,2
N0017821F9178,no,FL,USA,500.0,3
N0017821F9258,no,MD,USA,0.0,2
N0017821FS639,no,CA,USA,42950.0,1
N0017821FS664,no,CA,USA,15788.32,1
N0017821FS712,no,VA,USA,25683.87,1
N0017821P6836,no,NH,USA,44415.0,1
N0017821P6892,no,NY,USA,20045.9,2
N0017822FS631,no,VA,USA,29831.06,1
N0017822FS846,no,VA,USA,27038.8,2
N0017823D4300,no,NULL,NULL,0.0,2
N0017823FD300,no,IN,USA,500.0,1
N0017823FG070,no,VA,USA,638.59,1
N0017823FS630,no,VA,USA,50532.96,1
N0017823FS984,no,VA,USA,46470.51,1
N0017823P6813,no,OH,USA,37190.0,1
N0017823P6861,no,UT,USA,15281.0,1
N0017823P6941,no,CA,USA,71352.0,1
N0017824FG011,no,VA,USA,587.16,1
N0017824FG058,no,VA,USA,587.16,1
N0017824FS867,no,VA,USA,61998.96,2
N0017824FSA02,no,MD,USA,22921.91,1
N0017825D7063,no,NULL,NULL,0.0,4
N0017825D7138,no,NULL,NULL,0.0,4
N0017825D7139,no,NULL,NULL,0.0,4
N0017825D7140,no,NULL,NULL,0.0,4
N0017825D7141,no,NULL,NULL,0.0,4
N0017825D7649,no,NULL,NULL,0.0,4
N0017825D7855,no,NULL,NULL,0.0,4
N0017825F7063,no,MD,USA,500.0,1
N0017825F7138,no,MD,USA,500.0,1
N0017825F7139,no,MD,USA,500.0,1
N0017825F7140,no,FL,USA,500.0,1
N0017825F7141,no,VA,USA,500.0,1
N0017825F7649,no,ID,USA,500.0,1
N0017825F7855,no,CA,USA,500.0,1
N0017825FG066,no,VA,USA,622.24,1
N0017825FS303,no,VA,USA,425969.6,2
N0017826FS608,no,MD,USA,52171.76,1
N0018313P0282,no,RI,USA,-10334.09,1
N0018318P0453,no,VA,USA,4015.0,1
N0018318P0863,no,VA,USA,11645.0,2
N0018319M002E,no,VA,USA,444.6,1
N0018319M00SK,no,VA,USA,658.56,1
N0018319M00SV,no,VA,USA,135.0,1
N0018319M011N,no,VA,USA,135.0,1
N0018319M0145,no,VA,USA,169.66,1
N0018319M018P,no,VA,USA,305.6,1
N0018319P0136,no,AL,USA,9900.0,3
N0018319P0172,no,AL,USA,300.0,2
N0018319P0251,no,VA,USA,3105.0,1
N0018319P0266,no,AL,USA,12100.0,1
N0018320F0092,no,TX,USA,15788.0,1
N0018320P0214,no,VA,USA,300.0,1
N0018322P0109,no,VA,USA,7500.0,1
N0018909PZ852,no,CA,USA,-16260.0,2
N0018913DG003,no,NULL,NULL,0.0,1
N0018917FG085,no,RI,USA,-3383.86,2
N0018917FG087,no,RI,USA,-0.08,1
N0018917FG096,no,RI,USA,-0.32,2
N0018917FG108,no,RI,USA,-2133.55,1
N0018917P1298,no,CA,USA,15750.0,2
N0018917P1480,no,FL,USA,0.0,1
N0018917P1507,no,WA,USA,0.0,1
N0018918F0770,no,VA,USA,771712.35,2
N0018918FZ931,no,VA,USA,12917.2,2
N0018918P0413,no,VA,USA,6926.0,1
N0018918P0558,no,VA,USA,11212.14,1
N0018918P0568,no,DC,USA,10270.8,1
N0018918P0651,no,WA,USA,37502.3,2
N0018918P0670,no,MD,USA,22990.67,1
N0018918P0722,no,MD,USA,31842.5,1
N0018918P0772,no,MD,USA,82160.97,1
N0018918P0794,no,VA,USA,10660.0,1
N0018918P1131,no,VA,USA,250.0,1
N0018918P1140,no,WA,USA,100556.0,1
N0018918P1353,no,VA,USA,15028.0,1
N0018918PG056,no,CT,USA,7000.0,1
N0018918PG193,no,CT,USA,64000.0,6
N0018918PZ196,no,VA,USA,63120.0,1
N0018918PZ210,no,DC,USA,35040.26,1
N0018918PZ264,no,MD,USA,63724.24,1
N0018918PZ265,no,MD,USA,26016.17,3
N0018919F0382,no,PA,USA,12053.08,1
N0018919F0537,no,VA,USA,180403.07,1
N0018919F3004,no,VA,USA,16024338.24,88
N0018919FQ260,no,PA,USA,844026.01,7
N0018919P0048,no,VA,USA,11901.0,2
N0018919P0429,no,VA,USA,15268.68,1
N0018919P0628,no,VA,USA,112770.0,2
N0018919P0792,no,VA,USA,19254.0,1
N0018919PZ028,no,DC,USA,108439.92,1
N0018920DZ015,no,NULL,NULL,0.0,2
N0018920F0541,no,CA,USA,32337.5,1
