line_item_id,source_book_fy,exhibit,measure,unit,observed_fy,column_role,amount_type,amount,dollars_basis,page,source_id,extract_run_id,row_hash
9552ML5355,2023,P-40,total_obligation_authority,USD_millions,2026,outyear,outyear_estimate,18.063,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,b41b4479bdc27e7f
9552ML5355,2023,P-40,total_obligation_authority,USD_millions,2027,outyear,outyear_estimate,18.237,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,70fbd78edcb446ab
9552ML5355,2023,P-40,total_obligation_authority,USD_millions,,to_complete,to_complete,0.0,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,64b268dca1409ebf
9552ML5355,2023,P-40,total_obligation_authority,USD_millions,,total,total,280.296,then_year,291,BUD-OPA34-FY2023,army-budget-extract-2026-06-20,a1c20222603a5387
RDTE-0603804A,2023,R-2,rdte_cost,USD_millions,,prior_years,prior_year,0.0,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,9ce00676940f3499
RDTE-0603804A,2023,R-2,rdte_cost,USD_millions,2021,actual,actual,15.287,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,29982ad1591e221a
RDTE-0603804A,2023,R-2,rdte_cost,USD_millions,2022,enacted,enacted,11.055,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,23641823fb74ecb7
RDTE-0603804A,2023,R-2,rdte_cost,USD_millions,2023,request_base,request,9.638,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,a6e1781985856716
RDTE-0603804A,2023,R-2,rdte_cost,USD_millions,2023,request_oco,request,0.0,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,5448961cd889b8cd
RDTE-0603804A,2023,R-2,rdte_cost,USD_millions,2023,request_total,request,9.638,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,aefa544b84de7c56
RDTE-0603804A,2023,R-2,rdte_cost,USD_millions,2024,outyear,outyear_estimate,7.764,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,6db39d229af033bb
RDTE-0603804A,2023,R-2,rdte_cost,USD_millions,2025,outyear,outyear_estimate,12.728,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,d9d2a452e4f0dea3
RDTE-0603804A,2023,R-2,rdte_cost,USD_millions,2026,outyear,outyear_estimate,2.84,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,d182efd26c593c25
RDTE-0603804A,2023,R-2,rdte_cost,USD_millions,2027,outyear,outyear_estimate,2.868,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,f26074e21309d790
RDTE-0603804A,2023,R-2,rdte_cost,USD_millions,,to_complete,to_complete,,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,78bb374d90242ad5
RDTE-0603804A,2023,R-2,rdte_cost,USD_millions,,total,total,,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,5f75541078033f01
RDTE-0603804A-526,2023,R-2A,rdte_cost,USD_millions,,prior_years,prior_year,0.0,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,439343ec88b99858
RDTE-0603804A-526,2023,R-2A,rdte_cost,USD_millions,2021,actual,actual,0.809,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,d70531400bcfd9c4
RDTE-0603804A-526,2023,R-2A,rdte_cost,USD_millions,2022,enacted,enacted,2.493,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,e3f8a9db5afd02d2
RDTE-0603804A-526,2023,R-2A,rdte_cost,USD_millions,2023,request_base,request,2.475,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,c1b232923fcf92bd
RDTE-0603804A-526,2023,R-2A,rdte_cost,USD_millions,2023,request_oco,request,0.0,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,0c8c47004e877ba6
RDTE-0603804A-526,2023,R-2A,rdte_cost,USD_millions,2023,request_total,request,2.475,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,bd0236555c9473dc
RDTE-0603804A-526,2023,R-2A,rdte_cost,USD_millions,2024,outyear,outyear_estimate,2.485,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,b6b987836d9c3217
RDTE-0603804A-526,2023,R-2A,rdte_cost,USD_millions,2025,outyear,outyear_estimate,2.477,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,e771898aca323b71
RDTE-0603804A-526,2023,R-2A,rdte_cost,USD_millions,2026,outyear,outyear_estimate,2.84,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,cb161e1d11ec59ba
RDTE-0603804A-526,2023,R-2A,rdte_cost,USD_millions,2027,outyear,outyear_estimate,2.868,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,0da1c92e6e8739b1
RDTE-0603804A-526,2023,R-2A,rdte_cost,USD_millions,,to_complete,to_complete,,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,d1536164cf16ab49
RDTE-0603804A-526,2023,R-2A,rdte_cost,USD_millions,,total,total,,then_year,306,BUD-RDTE_BA4-FY2023,army-budget-extract-2026-06-20,7db9bd5ae79632ad
3569M11101,2024,P-40,procurement_qty,units,,prior_years,prior_year,6.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,8ce106cef22f4bfb
3569M11101,2024,P-40,procurement_qty,units,2022,actual,actual,4.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,3bf5a2e7d5b005dd
3569M11101,2024,P-40,procurement_qty,units,2023,enacted,enacted,2.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,f33b71379c2c47e1
3569M11101,2024,P-40,procurement_qty,units,2024,request_base,request,1.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,f9d62cf6485cf15f
3569M11101,2024,P-40,procurement_qty,units,2024,request_oco,request,0.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,8c618a0cfb97d478
3569M11101,2024,P-40,procurement_qty,units,2024,request_total,request,1.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,f3263994521a6f1a
3569M11101,2024,P-40,procurement_qty,units,2025,outyear,outyear_estimate,4.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,1b81cbded5e1bae3
3569M11101,2024,P-40,procurement_qty,units,2026,outyear,outyear_estimate,4.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,f600409121559a15
3569M11101,2024,P-40,procurement_qty,units,2027,outyear,outyear_estimate,6.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,6481d3bc997f79f9
3569M11101,2024,P-40,procurement_qty,units,2028,outyear,outyear_estimate,0.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,f408a62e8bc2e7a3
3569M11101,2024,P-40,procurement_qty,units,,to_complete,to_complete,0.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,897da4304ed3deec
3569M11101,2024,P-40,procurement_qty,units,,total,total,27.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,dfcf702a6262d789
3569M11101,2024,P-40,gross_weapon_system_cost,USD_millions,,prior_years,prior_year,181.136,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,a4b5912aebe0df1a
3569M11101,2024,P-40,gross_weapon_system_cost,USD_millions,2022,actual,actual,58.009,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,a04babcb4a96a442
3569M11101,2024,P-40,gross_weapon_system_cost,USD_millions,2023,enacted,enacted,47.889,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,9e7db979e8b6386f
3569M11101,2024,P-40,gross_weapon_system_cost,USD_millions,2024,request_base,request,30.592,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,e3d4c2cf694e643c
3569M11101,2024,P-40,gross_weapon_system_cost,USD_millions,2024,request_oco,request,0.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,39334d46f83cd59c
3569M11101,2024,P-40,gross_weapon_system_cost,USD_millions,2024,request_total,request,30.592,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,df2c69b9b27fc178
3569M11101,2024,P-40,gross_weapon_system_cost,USD_millions,2025,outyear,outyear_estimate,56.597,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,df1b21a3383124af
3569M11101,2024,P-40,gross_weapon_system_cost,USD_millions,2026,outyear,outyear_estimate,55.641,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,17cf5b7e999fb309
3569M11101,2024,P-40,gross_weapon_system_cost,USD_millions,2027,outyear,outyear_estimate,70.072,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,4eeae1db48886d5e
3569M11101,2024,P-40,gross_weapon_system_cost,USD_millions,2028,outyear,outyear_estimate,30.395,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,236613f90ba0e98d
3569M11101,2024,P-40,gross_weapon_system_cost,USD_millions,,to_complete,to_complete,0.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,996aad6210230c97
3569M11101,2024,P-40,gross_weapon_system_cost,USD_millions,,total,total,530.331,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,a87405973f775970
3569M11101,2024,P-40,net_procurement_p1,USD_millions,,prior_years,prior_year,181.136,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,f19057e11ef9eec5
3569M11101,2024,P-40,net_procurement_p1,USD_millions,2022,actual,actual,58.009,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,f0202de12a0029f3
3569M11101,2024,P-40,net_procurement_p1,USD_millions,2023,enacted,enacted,47.889,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,faf975895d209ee7
3569M11101,2024,P-40,net_procurement_p1,USD_millions,2024,request_base,request,30.592,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,545376d7ab34fa0f
3569M11101,2024,P-40,net_procurement_p1,USD_millions,2024,request_oco,request,0.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,95875669020d0c85
3569M11101,2024,P-40,net_procurement_p1,USD_millions,2024,request_total,request,30.592,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,7e1ba9e3435f6d07
3569M11101,2024,P-40,net_procurement_p1,USD_millions,2025,outyear,outyear_estimate,56.597,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,33fb23637a350819
3569M11101,2024,P-40,net_procurement_p1,USD_millions,2026,outyear,outyear_estimate,55.641,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,fd003f604e9b6d5d
3569M11101,2024,P-40,net_procurement_p1,USD_millions,2027,outyear,outyear_estimate,70.072,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,7a253c3cf2ac7d9f
3569M11101,2024,P-40,net_procurement_p1,USD_millions,2028,outyear,outyear_estimate,30.395,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,b53c708c9964b694
3569M11101,2024,P-40,net_procurement_p1,USD_millions,,to_complete,to_complete,0.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,54ba40a6eeb6a1f2
3569M11101,2024,P-40,net_procurement_p1,USD_millions,,total,total,530.331,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,f22c04f29fb60c07
3569M11101,2024,P-40,total_obligation_authority,USD_millions,,prior_years,prior_year,181.136,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,77fa0220a9f94ac6
3569M11101,2024,P-40,total_obligation_authority,USD_millions,2022,actual,actual,58.009,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,40c9cf9725e01dc0
3569M11101,2024,P-40,total_obligation_authority,USD_millions,2023,enacted,enacted,47.889,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,e03f0a45148ffe70
3569M11101,2024,P-40,total_obligation_authority,USD_millions,2024,request_base,request,30.592,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,173018548cfe0660
3569M11101,2024,P-40,total_obligation_authority,USD_millions,2024,request_oco,request,0.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,423376ba13597956
3569M11101,2024,P-40,total_obligation_authority,USD_millions,2024,request_total,request,30.592,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,9b8e4e6d5eb1cba2
3569M11101,2024,P-40,total_obligation_authority,USD_millions,2025,outyear,outyear_estimate,56.597,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,c8d377c5d08a392a
3569M11101,2024,P-40,total_obligation_authority,USD_millions,2026,outyear,outyear_estimate,55.641,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,c253325707a3069b
3569M11101,2024,P-40,total_obligation_authority,USD_millions,2027,outyear,outyear_estimate,70.072,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,ae715420a42f45c8
3569M11101,2024,P-40,total_obligation_authority,USD_millions,2028,outyear,outyear_estimate,30.395,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,0785ef02d8b7d023
3569M11101,2024,P-40,total_obligation_authority,USD_millions,,to_complete,to_complete,0.0,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,0b979b29d04f354e
3569M11101,2024,P-40,total_obligation_authority,USD_millions,,total,total,530.331,then_year,338,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,4aafb7e6c727fcf4
8211R01001,2024,P-40,procurement_qty,units,,prior_years,prior_year,1.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,9aef3e2c899f1d85
8211R01001,2024,P-40,procurement_qty,units,2022,actual,actual,2.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,c5f81a2b1bd6cc7c
8211R01001,2024,P-40,procurement_qty,units,2023,enacted,enacted,2.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,a7c2f65cbd0c44b1
8211R01001,2024,P-40,procurement_qty,units,2024,request_base,request,4.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,4ae9f48f77fa1ce7
8211R01001,2024,P-40,procurement_qty,units,2024,request_oco,request,0.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,bc1bf52dde161ac1
8211R01001,2024,P-40,procurement_qty,units,2024,request_total,request,4.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,98fb7aa76ef3c96e
8211R01001,2024,P-40,procurement_qty,units,2025,outyear,outyear_estimate,1.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,44caa30f33a59d7c
8211R01001,2024,P-40,procurement_qty,units,2026,outyear,outyear_estimate,1.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,71b53a2b78a7f936
8211R01001,2024,P-40,procurement_qty,units,2027,outyear,outyear_estimate,0.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,be3efd3e99fff1b0
8211R01001,2024,P-40,procurement_qty,units,2028,outyear,outyear_estimate,0.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,c0d29acc08887d1e
8211R01001,2024,P-40,procurement_qty,units,,to_complete,to_complete,0.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,32ac9b2660ec2cdd
8211R01001,2024,P-40,procurement_qty,units,,total,total,11.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,4a9449a5fbb3b649
8211R01001,2024,P-40,gross_weapon_system_cost,USD_millions,,prior_years,prior_year,80.771,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,16218fb4622eeeea
8211R01001,2024,P-40,gross_weapon_system_cost,USD_millions,2022,actual,actual,76.66,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,3308cd9900ffa3fd
8211R01001,2024,P-40,gross_weapon_system_cost,USD_millions,2023,enacted,enacted,97.676,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,18e5c3e2da8379f5
8211R01001,2024,P-40,gross_weapon_system_cost,USD_millions,2024,request_base,request,149.449,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,080f090ffd8bdf45
8211R01001,2024,P-40,gross_weapon_system_cost,USD_millions,2024,request_oco,request,0.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,2ab3ab9803d7f733
8211R01001,2024,P-40,gross_weapon_system_cost,USD_millions,2024,request_total,request,149.449,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,d2a2e31c010aeb05
8211R01001,2024,P-40,gross_weapon_system_cost,USD_millions,2025,outyear,outyear_estimate,42.027,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,5f8565ff3ba1a3f8
8211R01001,2024,P-40,gross_weapon_system_cost,USD_millions,2026,outyear,outyear_estimate,31.077,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,8f5acf6389223ee4
8211R01001,2024,P-40,gross_weapon_system_cost,USD_millions,2027,outyear,outyear_estimate,13.353,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,b76ca1dae1edadba
8211R01001,2024,P-40,gross_weapon_system_cost,USD_millions,2028,outyear,outyear_estimate,13.365,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,fb9c6a72472b3efd
8211R01001,2024,P-40,gross_weapon_system_cost,USD_millions,,to_complete,to_complete,0.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,08b4a3022ba4d80f
8211R01001,2024,P-40,gross_weapon_system_cost,USD_millions,,total,total,504.378,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,6687462eb910301f
8211R01001,2024,P-40,net_procurement_p1,USD_millions,,prior_years,prior_year,80.771,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,8a207be74bf78889
8211R01001,2024,P-40,net_procurement_p1,USD_millions,2022,actual,actual,76.66,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,bb27c8a13377f66f
8211R01001,2024,P-40,net_procurement_p1,USD_millions,2023,enacted,enacted,97.676,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,64ee7e033503c5af
8211R01001,2024,P-40,net_procurement_p1,USD_millions,2024,request_base,request,149.449,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,89b60405b7a6b6af
8211R01001,2024,P-40,net_procurement_p1,USD_millions,2024,request_oco,request,0.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,76624c573965d947
8211R01001,2024,P-40,net_procurement_p1,USD_millions,2024,request_total,request,149.449,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,02d0191e0d1291a6
8211R01001,2024,P-40,net_procurement_p1,USD_millions,2025,outyear,outyear_estimate,42.027,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,b8e8d23a842e23b2
8211R01001,2024,P-40,net_procurement_p1,USD_millions,2026,outyear,outyear_estimate,31.077,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,c99eaed9180c20c2
8211R01001,2024,P-40,net_procurement_p1,USD_millions,2027,outyear,outyear_estimate,13.353,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,b3f1ca8a7c8079fe
8211R01001,2024,P-40,net_procurement_p1,USD_millions,2028,outyear,outyear_estimate,13.365,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,d78dd5e8a8b43254
8211R01001,2024,P-40,net_procurement_p1,USD_millions,,to_complete,to_complete,0.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,a693f8062a1899e0
8211R01001,2024,P-40,net_procurement_p1,USD_millions,,total,total,504.378,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,66eeaaaba0d5c0c9
8211R01001,2024,P-40,total_obligation_authority,USD_millions,,prior_years,prior_year,80.771,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,82029fb466081a50
8211R01001,2024,P-40,total_obligation_authority,USD_millions,2022,actual,actual,76.66,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,51f8ee65663380f7
8211R01001,2024,P-40,total_obligation_authority,USD_millions,2023,enacted,enacted,97.676,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,0b1657c0eb8ca0ec
8211R01001,2024,P-40,total_obligation_authority,USD_millions,2024,request_base,request,149.449,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,a3a03c3f1ebf541b
8211R01001,2024,P-40,total_obligation_authority,USD_millions,2024,request_oco,request,0.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,71ee1e3da0a1b1a3
8211R01001,2024,P-40,total_obligation_authority,USD_millions,2024,request_total,request,149.449,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,e4efbcb45cbb3f27
8211R01001,2024,P-40,total_obligation_authority,USD_millions,2025,outyear,outyear_estimate,42.027,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,e8791d5c8743ba44
8211R01001,2024,P-40,total_obligation_authority,USD_millions,2026,outyear,outyear_estimate,31.077,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,93fdd9c85ba8edb4
8211R01001,2024,P-40,total_obligation_authority,USD_millions,2027,outyear,outyear_estimate,13.353,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,eed2bc7d901dd893
8211R01001,2024,P-40,total_obligation_authority,USD_millions,2028,outyear,outyear_estimate,13.365,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,2594df77c9892a1b
8211R01001,2024,P-40,total_obligation_authority,USD_millions,,to_complete,to_complete,0.0,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,baaf37c4920cee75
8211R01001,2024,P-40,total_obligation_authority,USD_millions,,total,total,504.378,then_year,349,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,feda95e1af160b56
9552ML5355,2024,P-40,procurement_qty,units,,prior_years,prior_year,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,c79be6c71334e7fe
9552ML5355,2024,P-40,procurement_qty,units,2022,actual,actual,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,9f7040bd928deaa0
9552ML5355,2024,P-40,procurement_qty,units,2023,enacted,enacted,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,00c95b5bf40d6134
9552ML5355,2024,P-40,procurement_qty,units,2024,request_base,request,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,a17dcc9d8be8f9ad
9552ML5355,2024,P-40,procurement_qty,units,2024,request_oco,request,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,b03303ad17f43f83
9552ML5355,2024,P-40,procurement_qty,units,2024,request_total,request,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,312e1551a320115a
9552ML5355,2024,P-40,procurement_qty,units,2025,outyear,outyear_estimate,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,9b3e3a681f616e6f
9552ML5355,2024,P-40,procurement_qty,units,2026,outyear,outyear_estimate,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,2f7dab6cccde463b
9552ML5355,2024,P-40,procurement_qty,units,2027,outyear,outyear_estimate,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,3e9e0a83766cbb46
9552ML5355,2024,P-40,procurement_qty,units,2028,outyear,outyear_estimate,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,a9a70fa9cead33f0
9552ML5355,2024,P-40,procurement_qty,units,,to_complete,to_complete,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,6f1d93e19bfc7a3c
9552ML5355,2024,P-40,procurement_qty,units,,total,total,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,15297c5b9bb234e1
9552ML5355,2024,P-40,gross_weapon_system_cost,USD_millions,,prior_years,prior_year,192.784,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,9c65b29abeda9ffe
9552ML5355,2024,P-40,gross_weapon_system_cost,USD_millions,2022,actual,actual,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,09858c84fc06218d
9552ML5355,2024,P-40,gross_weapon_system_cost,USD_millions,2023,enacted,enacted,10.131,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,3662a0ac35c4e540
9552ML5355,2024,P-40,gross_weapon_system_cost,USD_millions,2024,request_base,request,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,2669f6bf1834c782
9552ML5355,2024,P-40,gross_weapon_system_cost,USD_millions,2024,request_oco,request,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,58071b42281d0f00
9552ML5355,2024,P-40,gross_weapon_system_cost,USD_millions,2024,request_total,request,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,117073096b4c473c
9552ML5355,2024,P-40,gross_weapon_system_cost,USD_millions,2025,outyear,outyear_estimate,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,13f32932576fe438
9552ML5355,2024,P-40,gross_weapon_system_cost,USD_millions,2026,outyear,outyear_estimate,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,3fb069f94b080c4a
9552ML5355,2024,P-40,gross_weapon_system_cost,USD_millions,2027,outyear,outyear_estimate,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,fb850cf4fd8bd80a
9552ML5355,2024,P-40,gross_weapon_system_cost,USD_millions,2028,outyear,outyear_estimate,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,e93c23874af4b55f
9552ML5355,2024,P-40,gross_weapon_system_cost,USD_millions,,to_complete,to_complete,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,1b6421e744e41232
9552ML5355,2024,P-40,gross_weapon_system_cost,USD_millions,,total,total,202.915,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,3abab396ddf2a71d
9552ML5355,2024,P-40,net_procurement_p1,USD_millions,,prior_years,prior_year,192.784,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,16af6e22aae739ba
9552ML5355,2024,P-40,net_procurement_p1,USD_millions,2022,actual,actual,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,383e5db8741a7252
9552ML5355,2024,P-40,net_procurement_p1,USD_millions,2023,enacted,enacted,10.131,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,0920bb561e354187
9552ML5355,2024,P-40,net_procurement_p1,USD_millions,2024,request_base,request,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,41fb6a2d5264feed
9552ML5355,2024,P-40,net_procurement_p1,USD_millions,2024,request_oco,request,0.0,then_year,359,BUD-OPA34-FY2024,army-budget-extract-2026-06-20,7f55064a57f8bfbc
